url,page_type,locale,inbound_links,unique_inbound_pages,crawl_depth,hub_membership,related_tool_links,related_guide_links,related_workflow_links,status
https://funnytools.win/es/herramientas/calculadora-rango-percentil/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/calculadora-sueldo-neto/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/calculadora-t-muestras-independientes/,tool,es,141,141,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,91,24,2,OK
https://funnytools.win/es/herramientas/calcular-diferencia-entre-fechas/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/codificar-decodificar-base64/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/codificar-decodificar-url/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/comprimir-imagenes/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/comprimir-pdf/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/contador-caracteres/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/contador-palabras/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/conversor-puntuaciones-estandarizadas/,tool,es,141,141,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,90,24,2,OK
https://funnytools.win/es/herramientas/convertir-csv-a-json/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/convertir-imagen-base64/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/convertir-imagenes-a-pdf/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/convertir-jpg-a-png/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/convertir-jpg-a-webp/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/convertir-json-a-csv/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/convertir-mayusculas-minusculas/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/convertir-pdf-a-imagen/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/convertir-png-a-jpg/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/convertir-timestamp-unix/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/convertir-webp-a-jpg/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/crear-diagrama-flujo/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,93,24,2,OK
https://funnytools.win/es/herramientas/crear-grafico-barras/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/crear-grafico-circular/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/crear-grupos-clase/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,93,24,2,OK
https://funnytools.win/es/herramientas/crear-plano-asientos-aula/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/cronometro-online/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/decidir-entre-dos-opciones/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/dividir-pdf/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/editor-markdown-online/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/eliminar-lineas-duplicadas/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/eliminar-lineas-vacias/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/eliminar-paginas-pdf/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/extraer-paginas-pdf/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/formatear-validar-json/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/generador-codigo-barras/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/generador-codigo-qr/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/generador-colores-hex-rgb-hsl/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/generador-contrasenas-seguras/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/generador-grupos-aleatorios/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/generador-informe-apa-7/,tool,es,141,141,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,90,26,2,OK
https://funnytools.win/es/herramientas/generador-numeros-aleatorios/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/generador-uuid-v4/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/,hub,es,142,142,1,/en/tools/;/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/;/fr/outils/;/tools/,241,24,2,OK
https://funnytools.win/es/herramientas/interpretar-resultados-spss/,tool,es,141,141,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,90,25,3,OK
https://funnytools.win/es/herramientas/ordenar-lineas-texto/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/ordenar-paginas-pdf/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/pizarra-dibujo-online/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,93,24,2,OK
https://funnytools.win/es/herramientas/que-comer-hoy/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/recordatorio-descansos/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/recortar-imagen/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/redimensionar-imagen/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/rotar-pdf/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/rotar-voltear-imagen/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/ruleta-aleatoria/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/selector-aleatorio-alumnos/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/sorteo-nombres-aleatorio/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/temporizador-online/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/temporizador-pomodoro/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,93,24,2,OK
https://funnytools.win/es/herramientas/tirar-dados-online/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/herramientas/unir-pdf/,tool,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,92,24,2,OK
https://funnytools.win/es/,home,es,216,216,0,/en/;/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/;/fr/;/fr/outils/;/,241,24,2,OK
https://funnytools.win/es/para/creadores/,audience,es,4,4,2,/es/para/,94,24,2,OK
https://funnytools.win/es/para/desarrolladores/,audience,es,4,4,2,/es/para/,92,24,2,OK
https://funnytools.win/es/para/disenadores/,audience,es,4,4,2,/es/para/,96,24,2,OK
https://funnytools.win/es/para/docentes/,audience,es,4,4,2,/es/para/,93,28,4,OK
https://funnytools.win/es/para/estudiantes/,audience,es,4,4,2,/es/para/,94,26,3,OK
https://funnytools.win/es/para/,hub,es,141,141,1,/en/for/;/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/;/for/,87,24,2,OK
https://funnytools.win/es/para/oficina/,audience,es,4,4,2,/es/para/,97,24,2,OK
https://funnytools.win/es/privacidad/,legal,es,142,142,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,83,24,2,OK
https://funnytools.win/es/sobre-funnytools/,legal,es,141,141,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,83,24,2,OK
https://funnytools.win/es/tienda/,support,es,141,141,1,/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/,83,24,2,OK
https://funnytools.win/find-tools/,other,zh-TW,310,310,1,/category/draw/;/category/image/;/category/money/;/category/pdf/;/category/random/;/category/statistics/;/category/study/;/category/text/;/category/time/;/for/;/guides/;/;/methodology/;/tools/;/workflows/,92,0,0,OK
https://funnytools.win/for/creators/,audience,zh-TW,7,7,1,/category/image/;/category/random/;/category/text/;/for/;/,10,1,2,OK
https://funnytools.win/for/designers/,audience,zh-TW,7,7,1,/category/draw/;/category/image/;/category/pdf/;/for/;/,10,0,0,OK
https://funnytools.win/for/developers/,audience,zh-TW,10,10,1,/category/random/;/category/text/;/category/time/;/for/;/,10,1,0,OK
https://funnytools.win/for/,hub,zh-TW,312,312,1,/category/draw/;/category/image/;/category/money/;/category/pdf/;/category/random/;/category/statistics/;/category/study/;/category/text/;/category/time/;/en/for/;/es/para/;/for/;/guides/;/;/methodology/;/tools/;/workflows/,0,0,0,OK
https://funnytools.win/for/office-workers/,audience,zh-TW,9,9,1,/category/image/;/category/money/;/category/pdf/;/category/text/;/category/time/;/for/;/,10,1,1,OK
https://funnytools.win/for/students/,audience,zh-TW,8,8,1,/category/image/;/category/pdf/;/category/statistics/;/category/text/;/for/;/,10,1,2,OK
https://funnytools.win/for/teachers/,audience,zh-TW,8,8,1,/category/random/;/category/statistics/;/category/study/;/category/time/;/for/;/,10,0,2,OK
https://funnytools.win/fr/confidentialite/,legal,fr,78,78,1,/fr/;/fr/outils/,6,0,0,OK
https://funnytools.win/fr/fonctionnement-outils/,legal,fr,78,78,1,/fr/;/fr/outils/,6,0,0,OK
