url,google_status,google_canonical,user_canonical,canonical_category,coverage_state,tool_slug,functional_signature,similarity_pair_count,max_boilerplate_adjusted_similarity,intent_relationships,inspection_result_link
https://funnytools.win/es/herramientas/ordenar-lineas-texto/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google no reconoce esta URL,sort-lines,sort|sort-lines|sort-lines|sorted-output|sort-lines|general,1,0.832,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=ROTuHN_DUknVUYpprSgL_A&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/ordenar-paginas-pdf/,Crawled Not Indexed,https://funnytools.win/es/herramientas/ordenar-paginas-pdf/,https://funnytools.win/es/herramientas/ordenar-paginas-pdf/,SELF_MATCH,Rastreada: actualmente sin indexar,pdf-page-reorder,reorder|pdf|pdf|reordered-document|pdf-page-editing|general,3,0.818,DIFFERENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=_WX-yfMgqTZnAxcYm7ASjQ&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/pizarra-dibujo-online/,Crawled Not Indexed,https://funnytools.win/es/herramientas/pizarra-dibujo-online/,https://funnytools.win/es/herramientas/pizarra-dibujo-online/,SELF_MATCH,Rastreada: actualmente sin indexar,sketchpad,create|sketchpad|sketchpad|created-artifact|sketchpad|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=JJ1a8xNmwYh0LNCW0CEjpA&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/que-comer-hoy/,Crawled Not Indexed,,,GOOGLE_CANONICAL_ABSENT,Rastreada: actualmente sin indexar,what-to-eat,convert|what|eat|eat-output|directional-conversion|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=1iRtcyYjRCBDfheDkuFZug&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/recordatorio-descansos/,Crawled Not Indexed,https://funnytools.win/es/herramientas/recordatorio-descansos/,https://funnytools.win/es/herramientas/recordatorio-descansos/,SELF_MATCH,Rastreada: actualmente sin indexar,break-reminder,use|break-reminder|break-reminder|tool-result|break-reminder|general,2,0.866,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=mTWBZfcUKjPg1kjg_DUmGg&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/recortar-imagen/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google no reconoce esta URL,image-crop,transform|image-crop|image-crop|transformed-output|image-crop|general,2,0.834,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=O9BnPjVoNbV80XQHKEDl7A&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/redimensionar-imagen/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google no reconoce esta URL,image-resizer,transform|image-resizer|image-resizer|transformed-output|image-resizer|general,2,0.834,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=lt9QaX_yJ9m7WeX95Sj2yg&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/rotar-pdf/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google no reconoce esta URL,rotate-pdf,transform|rotate-pdf|rotate-pdf|transformed-output|rotate-pdf|general,3,0.839,DIFFERENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=hR7SKh8AcCWAV2SPN745nQ&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/rotar-voltear-imagen/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google no reconoce esta URL,image-rotate-flip,transform|image-rotate-flip|image-rotate-flip|transformed-output|image-rotate-flip|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=RvfFdFoVTlcEN3Yu2qyUMA&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/ruleta-aleatoria/,Crawled Not Indexed,https://funnytools.win/es/herramientas/ruleta-aleatoria/,https://funnytools.win/es/herramientas/ruleta-aleatoria/,SELF_MATCH,Rastreada: actualmente sin indexar,random-wheel,select|random-wheel|random-wheel|selected-result|random-wheel|general,1,0.804,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=EJCryfgDGN3Iq4LBTGvuuA&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/selector-aleatorio-alumnos/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google no reconoce esta URL,random-student-picker,select|random-student-picker|random-student-picker|selected-result|random-student-picker|general,1,0.816,DIFFERENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=7cCTDEbiLhFvmWaAlPWt-Q&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/sorteo-nombres-aleatorio/,Crawled Not Indexed,https://funnytools.win/es/herramientas/sorteo-nombres-aleatorio/,https://funnytools.win/es/herramientas/sorteo-nombres-aleatorio/,SELF_MATCH,Rastreada: actualmente sin indexar,random-name-picker,select|random-name-picker|random-name-picker|selected-result|random-name-picker|general,3,0.816,ADJACENT; DIFFERENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=SQLnl_f1faZtlCyVncw-IQ&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/temporizador-online/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google no reconoce esta URL,countdown-timer,use|countdown-timer|countdown-timer|tool-result|countdown-timer|general,1,0.827,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=JknjDn6-nA2nJL_ufgLrvw&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/temporizador-pomodoro/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google no reconoce esta URL,pomodoro-timer,use|pomodoro-timer|pomodoro-timer|tool-result|pomodoro-timer|general,1,0.866,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=g7WguUtSTZGAEUd2kfiAew&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/tirar-dados-online/,Crawled Not Indexed,https://funnytools.win/es/herramientas/tirar-dados-online/,https://funnytools.win/es/herramientas/tirar-dados-online/,SELF_MATCH,Rastreada: actualmente sin indexar,dice-roller,generate|dice-roller|dice-roller|generated-result|dice-roller|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=HN-KhQPgvi8us8X1q3M_gQ&utm_medium=link&utm_source=api
https://funnytools.win/es/herramientas/unir-pdf/,Crawled Not Indexed,https://funnytools.win/es/herramientas/unir-pdf/,https://funnytools.win/es/herramientas/unir-pdf/,SELF_MATCH,Rastreada: actualmente sin indexar,merge-pdf,merge|pdf-files|pdf|combined-document|pdf-document-assembly|general,3,0.847,ADJACENT; COMPLEMENTARY; DIFFERENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=vl_pGzjZZluBaniRLLWyCA&utm_medium=link&utm_source=api
https://funnytools.win/es/para/,Crawled Not Indexed,https://funnytools.win/es/para/,https://funnytools.win/es/para/,SELF_MATCH,Rastreada: actualmente sin indexar,,,5,0.802,ADJACENT; UNKNOWN,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=sAEjT4uk8kHxU0OJfY3Q8A&utm_medium=link&utm_source=api
https://funnytools.win/es/para/creadores/,Crawled Not Indexed,https://funnytools.win/es/para/creadores/,https://funnytools.win/es/para/creadores/,SELF_MATCH,Rastreada: actualmente sin indexar,,,11,0.82,ADJACENT; UNKNOWN,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=cG_SicYY7lYXHJGZOIyE5g&utm_medium=link&utm_source=api
https://funnytools.win/es/para/desarrolladores/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google no reconoce esta URL,,,2,0.811,ADJACENT; UNKNOWN,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=9CZ2gll590Qdzf-Ae-SEDg&utm_medium=link&utm_source=api
https://funnytools.win/es/para/disenadores/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google no reconoce esta URL,,,5,0.826,ADJACENT; UNKNOWN,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=Q1Jp8wAJ-diXy6XzSLVAjw&utm_medium=link&utm_source=api
https://funnytools.win/es/para/docentes/,Crawled Not Indexed,https://funnytools.win/es/para/docentes/,https://funnytools.win/es/para/docentes/,SELF_MATCH,Rastreada: actualmente sin indexar,,,4,0.824,UNKNOWN,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=CxpzO9vLIVAu-DQxlH3Thw&utm_medium=link&utm_source=api
https://funnytools.win/es/para/estudiantes/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google no reconoce esta URL,,,5,0.867,ADJACENT; UNKNOWN,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=LdeNhZN5vBaMd6xWcpBs4A&utm_medium=link&utm_source=api
https://funnytools.win/es/para/oficina/,Crawled Not Indexed,https://funnytools.win/es/para/oficina/,https://funnytools.win/es/para/oficina/,SELF_MATCH,Rastreada: actualmente sin indexar,,,20,0.825,ADJACENT; UNKNOWN,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=SNmpFLCv3U0UjjzzDjmMsA&utm_medium=link&utm_source=api
https://funnytools.win/es/privacidad/,Crawled Not Indexed,https://funnytools.win/es/privacidad/,https://funnytools.win/es/privacidad/,SELF_MATCH,Rastreada: actualmente sin indexar,,,4,0.826,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=cc6_XtHfg0ZkP3Ev04f6CA&utm_medium=link&utm_source=api
https://funnytools.win/es/sobre-funnytools/,Crawled Not Indexed,https://funnytools.win/es/sobre-funnytools/,https://funnytools.win/es/sobre-funnytools/,SELF_MATCH,Rastreada: actualmente sin indexar,,,15,0.87,ADJACENT; UNKNOWN,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=l0jiz8mfTk9G49lDCH9Gmg&utm_medium=link&utm_source=api
https://funnytools.win/es/tienda/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google no reconoce esta URL,,,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=LsItyEfqvIrsRZuIDDoclQ&utm_medium=link&utm_source=api
https://funnytools.win/find-tools/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google 無法辨識的網址,,,1,0.705,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=7au2XBfRu2Wpbr0GFWfglA&utm_medium=link&utm_source=api
https://funnytools.win/for/,Crawled Not Indexed,https://funnytools.win/for/,https://funnytools.win/for/,SELF_MATCH,已檢索 - 目前尚未建立索引,,,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=jHW3osqp9yqB8lOaY_Iy9g&utm_medium=link&utm_source=api
https://funnytools.win/for/creators/,Crawled Not Indexed,https://funnytools.win/for/creators/,https://funnytools.win/for/creators/,SELF_MATCH,已檢索 - 目前尚未建立索引,,,1,0.797,UNKNOWN,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=S49VIv7dzdKn8ncQ_JWQAA&utm_medium=link&utm_source=api
https://funnytools.win/for/designers/,Crawled Not Indexed,https://funnytools.win/for/designers/,https://funnytools.win/for/designers/,SELF_MATCH,已檢索 - 目前尚未建立索引,,,3,0.643,UNKNOWN,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=UX1mOMzfxw2yfNGaOqFfMg&utm_medium=link&utm_source=api
https://funnytools.win/for/developers/,Crawled Not Indexed,https://funnytools.win/for/developers/,https://funnytools.win/for/developers/,SELF_MATCH,已檢索 - 目前尚未建立索引,,,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=TSwHV0Q66u9C2HUwr3CWhg&utm_medium=link&utm_source=api
https://funnytools.win/for/office-workers/,Crawled Not Indexed,https://funnytools.win/for/office-workers/,https://funnytools.win/for/office-workers/,SELF_MATCH,已檢索 - 目前尚未建立索引,,,1,0.807,UNKNOWN,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=jUVT-1Nt2iPLICP5V0K9SA&utm_medium=link&utm_source=api
https://funnytools.win/for/students/,Crawled Not Indexed,https://funnytools.win/for/students/,https://funnytools.win/for/students/,SELF_MATCH,已檢索 - 目前尚未建立索引,,,2,0.704,UNKNOWN,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=BNo9YjBaSXJBEFv9UOk92w&utm_medium=link&utm_source=api
https://funnytools.win/for/teachers/,Crawled Not Indexed,https://funnytools.win/for/teachers/,https://funnytools.win/for/teachers/,SELF_MATCH,已檢索 - 目前尚未建立索引,,,2,0.651,UNKNOWN,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=wJtKrk3NqTRyUnIUXH86vg&utm_medium=link&utm_source=api
https://funnytools.win/fr/,Indexed,https://funnytools.win/fr/,https://funnytools.win/fr/,SELF_MATCH,Envoyée et indexée,,,1,0.849,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=SCwdIkRsvEWm5S45EjqXQw&utm_medium=link&utm_source=api
https://funnytools.win/fr/confidentialite/,Crawled Not Indexed,https://funnytools.win/fr/confidentialite/,https://funnytools.win/fr/confidentialite/,SELF_MATCH,"Explorée, actuellement non indexée",,,1,0.846,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=iqXfWeM-HdvbcNxaecWKsw&utm_medium=link&utm_source=api
https://funnytools.win/fr/fonctionnement-outils/,Crawled Not Indexed,https://funnytools.win/fr/fonctionnement-outils/,https://funnytools.win/fr/fonctionnement-outils/,SELF_MATCH,"Explorée, actuellement non indexée",,,5,0.846,ADJACENT; UNKNOWN,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=xh12wASjt0f4cE7RVegAUQ&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,,,1,0.849,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=iZSUdTyvKdY06S7Bqb9iZQ&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calcul-moyenne-notes/,Crawled Not Indexed,https://funnytools.win/fr/outils/calcul-moyenne-notes/,https://funnytools.win/fr/outils/calcul-moyenne-notes/,SELF_MATCH,"Explorée, actuellement non indexée",grade-average,calculate|grades|average-grade|grade-average|grade-calculation|general,1,0.814,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=e9BoIlOqZy7Q3TXXLoPZJQ&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculateur-age/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,age-calculator,calculate|age|age|calculated-result|age|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=MIH974KwIW4vwuDyy_gLYg&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculateur-ecart-type/,Crawled Not Indexed,https://funnytools.win/fr/outils/calculateur-ecart-type/,https://funnytools.win/fr/outils/calculateur-ecart-type/,SELF_MATCH,"Explorée, actuellement non indexée",standard-deviation,calculate|raw-scores|summary-statistics|mean-variance-standard-deviation|descriptive-statistics|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=tBn8CVH07t3m5J5E-S5PXg&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculateur-heures-supplementaires/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,overtime-pay,use|overtime-pay|overtime-pay|tool-result|overtime-pay|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=1rfZ7pPhaYZO-BMj6d7LnQ&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculateur-inflation-pouvoir-achat/,Crawled Not Indexed,https://funnytools.win/fr/outils/calculateur-inflation-pouvoir-achat/,https://funnytools.win/fr/outils/calculateur-inflation-pouvoir-achat/,SELF_MATCH,"Explorée, actuellement non indexée",inflation,use|inflation|inflation|tool-result|inflation|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=6hX3hcTtxglT_RmitkEKUA&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculateur-interets-composes/,Crawled Not Indexed,https://funnytools.win/fr/outils/calculateur-interets-composes/,https://funnytools.win/fr/outils/calculateur-interets-composes/,SELF_MATCH,"Explorée, actuellement non indexée",compound-interest,use|compound-interest|compound-interest|tool-result|compound-interest|general,1,0.804,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=j40FG03ovxVwc0XSY8S3qw&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculateur-jours-ouvres/,Crawled Not Indexed,https://funnytools.win/fr/outils/calculateur-jours-ouvres/,https://funnytools.win/fr/outils/calculateur-jours-ouvres/,SELF_MATCH,"Explorée, actuellement non indexée",business-days,use|business-days|business-days|tool-result|business-days|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=YLLLiyjTdyj9CrPN81t0xQ&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculateur-mensualite-pret-immobilier/,Crawled Not Indexed,https://funnytools.win/fr/outils/calculateur-mensualite-pret-immobilier/,https://funnytools.win/fr/outils/calculateur-mensualite-pret-immobilier/,SELF_MATCH,"Explorée, actuellement non indexée",mortgage-payment,use|mortgage-payment|mortgage-payment|tool-result|mortgage-payment|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=3bCo0V82zNqs9v2TJ-g6Lg&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculateur-moyenne-ponderee/,Crawled Not Indexed,https://funnytools.win/fr/outils/calculateur-moyenne-ponderee/,https://funnytools.win/fr/outils/calculateur-moyenne-ponderee/,SELF_MATCH,"Explorée, actuellement non indexée",weighted-average-calculator,calculate|values-and-weights|weighted-result|weighted-average|weighted-calculation|general,1,0.814,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=LD-tDo7843koRPIVIQ8Nvg&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculateur-objectif-epargne/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,savings-goal,use|savings-goal|savings-goal|tool-result|savings-goal|general,1,0.804,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=6smwzkn26yiWrQhqTqP8-w&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculateur-pourcentage/,Crawled Not Indexed,https://funnytools.win/fr/outils/calculateur-pourcentage/,https://funnytools.win/fr/outils/calculateur-pourcentage/,SELF_MATCH,"Explorée, actuellement non indexée",percentage-calculator,calculate|percentage|percentage|calculated-result|percentage|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=2Gg9R_bYuo3G4JvMWAU9CQ&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculateur-rang-percentile/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,percentile-rank-calculator,calculate|score-and-distribution|rank|percentile-rank|rank-calculation|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=iSwOhTg_RJtx7y7yuhWAgw&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculateur-salaire-net/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,net-salary,calculate|net-salary|net-salary|calculated-result|net-salary|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=ijJeBaIa4JnCNTdkrNHJcA&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculateur-score-t/,Crawled Not Indexed,https://funnytools.win/fr/outils/calculateur-score-t/,https://funnytools.win/fr/outils/calculateur-score-t/,SELF_MATCH,"Explorée, actuellement non indexée",t-score-calculator,calculate|z-score|standardized-score|t-score|score-standardization|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=O6TF6SKSWT5ZB2RbTxjL7Q&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculateur-score-z/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,z-score-calculator,calculate|score-and-distribution|standardized-score|z-score|score-standardization|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=EF0SpYGemeLykQY-SeHTqA&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/calculer-difference-entre-dates/,Crawled Not Indexed,https://funnytools.win/fr/outils/calculer-difference-entre-dates/,https://funnytools.win/fr/outils/calculer-difference-entre-dates/,SELF_MATCH,"Explorée, actuellement non indexée",date-difference,use|date-difference|date-difference|tool-result|date-difference|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=8B24UEvLdPoEwY8sIJCi8Q&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/cao-2d-en-ligne/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,cad-2d,use|cad-2d|cad-2d|tool-result|cad-2d|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=UPE7kkSLe754zYbD1mKfRA&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/choisir-entre-deux-options/,Crawled Not Indexed,https://funnytools.win/fr/outils/choisir-entre-deux-options/,https://funnytools.win/fr/outils/choisir-entre-deux-options/,SELF_MATCH,"Explorée, actuellement non indexée",this-or-that,use|this-or-that|this-or-that|tool-result|this-or-that|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=cSfSBKfQJHiJUiCLkGQiLQ&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/chronometre-en-ligne/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,stopwatch,use|stopwatch|stopwatch|tool-result|stopwatch|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=vor-EVI1eeYZpc88WzBPSg&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/compresser-image/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,image-compressor,compress|image-compressor|image-compressor|smaller-file|image-compressor|general,4,0.847,ADJACENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=39r3284WOTwkOqawaLBekQ&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/compresser-pdf/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,pdf-compressor,compress|pdf-compressor|pdf-compressor|smaller-file|pdf-compressor|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=eJcrQLHv7QRTI1rNDsjpTg&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/compteur-caracteres/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,character-counter,count|character-counter|character-counter|count|character-counter|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=XNbsbwt6-gzzUmGmvhIKBg&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/compteur-mots/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,word-counter,count|word-counter|word-counter|count|word-counter|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=ZrrEqdaJo-ram1Ra14OARQ&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/convertir-csv-en-json/,Crawled Not Indexed,https://funnytools.win/fr/outils/convertir-csv-en-json/,https://funnytools.win/fr/outils/convertir-csv-en-json/,SELF_MATCH,"Explorée, actuellement non indexée",csv-to-json,convert|csv|json|json-data|data-format-conversion|general,1,0.861,DIFFERENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=tpdK0KvbFqcZJ0iiiE3INQ&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/convertir-image-en-base64/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,image-to-base64,convert|image|base64|base64-output|directional-conversion|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=c91lS9EZky4ajLwFM_2V4w&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/convertir-images-en-pdf/,Crawled Not Indexed,https://funnytools.win/fr/outils/convertir-images-en-pdf/,https://funnytools.win/fr/outils/convertir-images-en-pdf/,SELF_MATCH,"Explorée, actuellement non indexée",images-to-pdf,convert|images|pdf|pdf-output|directional-conversion|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=OtVFAZu1h5RPJwFsmIGBvw&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/convertir-jpg-en-png/,Crawled Not Indexed,https://funnytools.win/fr/outils/convertir-jpg-en-png/,https://funnytools.win/fr/outils/convertir-jpg-en-png/,SELF_MATCH,"Explorée, actuellement non indexée",jpg-to-png,convert|jpg|png|png-file|image-format-conversion|general,2,0.864,ADJACENT; DIFFERENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=HdHUSyi7XSbUMIUQmgB8UQ&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/convertir-jpg-en-webp/,Crawled Not Indexed,https://funnytools.win/fr/outils/convertir-jpg-en-webp/,https://funnytools.win/fr/outils/convertir-jpg-en-webp/,SELF_MATCH,"Explorée, actuellement non indexée",jpg-to-webp,convert|jpg|webp|webp-file|image-format-conversion|general,3,0.844,ADJACENT; DIFFERENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=aSq_ZWRQzszulrlNI-O6gA&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/convertir-json-en-csv/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,json-to-csv,convert|json|csv|csv-data|data-format-conversion|general,1,0.861,DIFFERENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=UxKZbLnzNo1Ckgc-e84OHg&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/convertir-majuscules-minuscules/,Crawled Not Indexed,https://funnytools.win/fr/outils/convertir-majuscules-minuscules/,https://funnytools.win/fr/outils/convertir-majuscules-minuscules/,SELF_MATCH,"Explorée, actuellement non indexée",case-converter,use|case-converter|case-converter|tool-result|case-converter|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=5d4pguYNRJrqpP04xczf9A&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/convertir-pdf-en-image/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,pdf-to-image,convert|pdf|image|image-files|pdf-rendering|general,0,,,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=YK3WXQKf63PmDUVGy9MBrw&utm_medium=link&utm_source=api
https://funnytools.win/fr/outils/convertir-png-en-jpg/,Unknown,,,GOOGLE_CANONICAL_ABSENT,Google ne reconnaît pas cette URL,png-to-jpg,convert|png|jpg|jpg-file|image-format-conversion|general,4,0.864,ADJACENT; DIFFERENT,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=LmwXvRV-6DdrqSvCrrcMEA&utm_medium=link&utm_source=api
