url,tool_slug,locale,content_cluster,functional_signature,google_status,google_known,google_crawled,google_indexed,coverage_state,last_crawl_time,google_canonical,user_canonical,canonical_category,internal_link_count,crawl_depth,value_score,search_28_clicks,search_28_impressions,search_28_position,referring_url_count,sitemap_count,inspection_result_link
https://funnytools.win/tools/pdf-to-word/,pdf-to-word,zh-TW,pdf,convert|pdf|word|word-document|document-conversion|general,Unknown,no,unknown,unknown,Google 無法辨識的網址,,,,GOOGLE_CANONICAL_ABSENT,48,1,,,,,0,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=OLMYEoGgNpvroEI5OPT13g&utm_medium=link&utm_source=api
https://funnytools.win/tools/percentage-calculator/,percentage-calculator,zh-TW,statistics,calculate|percentage|percentage|calculated-result|percentage|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-05T23:14:21Z,https://funnytools.win/tools/percentage-calculator/,https://funnytools.win/tools/percentage-calculator/,SELF_MATCH,52,1,,,,,3,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=eCapd7suVSgCUZ8b23CgOg&utm_medium=link&utm_source=api
https://funnytools.win/tools/percentile-rank-calculator/,percentile-rank-calculator,zh-TW,statistics,calculate|score-and-distribution|rank|percentile-rank|rank-calculation|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-11T09:48:06Z,https://funnytools.win/tools/percentile-rank-calculator/,https://funnytools.win/tools/percentile-rank-calculator/,SELF_MATCH,49,1,,,,,2,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=KZr51CJmxx9rEB5MjljbGw&utm_medium=link&utm_source=api
https://funnytools.win/tools/pie-chart-maker/,pie-chart-maker,zh-TW,draw,create|pie-chart|pie-chart|created-artifact|pie-chart|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-19T14:27:52Z,https://funnytools.win/tools/pie-chart-maker/,https://funnytools.win/tools/pie-chart-maker/,SELF_MATCH,51,1,,,,,2,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=TaE-xj2duq0WQWnPG4d51g&utm_medium=link&utm_source=api
https://funnytools.win/tools/png-to-jpg/,png-to-jpg,zh-TW,image,convert|png|jpg|jpg-file|image-format-conversion|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-15T08:41:36Z,https://funnytools.win/tools/png-to-jpg/,https://funnytools.win/tools/png-to-jpg/,SELF_MATCH,51,1,,,,,3,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=fVQJ0lbPmmBSmFfSn_NSLA&utm_medium=link&utm_source=api
https://funnytools.win/tools/pomodoro-timer/,pomodoro-timer,zh-TW,time,use|pomodoro-timer|pomodoro-timer|tool-result|pomodoro-timer|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-16T18:47:52Z,https://funnytools.win/tools/pomodoro-timer/,https://funnytools.win/tools/pomodoro-timer/,SELF_MATCH,51,1,,,,,3,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=nkdcJOzRGVdsMBxqayknSQ&utm_medium=link&utm_source=api
https://funnytools.win/tools/qr-code-generator/,qr-code-generator,zh-TW,image,generate|qr-code|qr-code|generated-result|qr-code|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-13T12:43:58Z,https://funnytools.win/tools/qr-code-generator/,https://funnytools.win/tools/qr-code-generator/,SELF_MATCH,54,1,,,,,3,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=JbGSsTGeZDFSn09IQNDXRA&utm_medium=link&utm_source=api
https://funnytools.win/tools/random-group-generator/,random-group-generator,zh-TW,random,generate|random-group|random-group|generated-result|random-group|general,Unknown,no,unknown,unknown,Google 無法辨識的網址,,,,GOOGLE_CANONICAL_ABSENT,52,1,,,,,0,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=VZ2WQii6qBNuJHBh6YANwA&utm_medium=link&utm_source=api
https://funnytools.win/tools/random-name-picker/,random-name-picker,zh-TW,random,select|random-name-picker|random-name-picker|selected-result|random-name-picker|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-17T01:49:34Z,https://funnytools.win/tools/random-name-picker/,https://funnytools.win/tools/random-name-picker/,SELF_MATCH,53,1,,,,,2,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=VaxMM5oXHo8fkOQjvM22Wg&utm_medium=link&utm_source=api
https://funnytools.win/tools/random-number-picker/,random-number-picker,zh-TW,random,select|random-number-picker|random-number-picker|selected-result|random-number-picker|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-17T05:37:52Z,https://funnytools.win/tools/random-number-picker/,https://funnytools.win/tools/random-number-picker/,SELF_MATCH,51,1,,,,,3,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=b_HVMOcZ7nOLPxgSA4HsuA&utm_medium=link&utm_source=api
https://funnytools.win/tools/random-student-picker/,random-student-picker,zh-TW,study,select|random-student-picker|random-student-picker|selected-result|random-student-picker|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-14T04:03:26Z,https://funnytools.win/tools/random-student-picker/,https://funnytools.win/tools/random-student-picker/,SELF_MATCH,52,1,,,,,2,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=EVP_Lf4dlEUYpdIF_PyQgQ&utm_medium=link&utm_source=api
https://funnytools.win/tools/random-wheel/,random-wheel,zh-TW,random,select|random-wheel|random-wheel|selected-result|random-wheel|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-13T16:01:30Z,https://funnytools.win/tools/random-wheel/,https://funnytools.win/tools/random-wheel/,SELF_MATCH,52,1,,,,,2,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=C1FN7FRu8Uv_OYIcWLGT4Q&utm_medium=link&utm_source=api
https://funnytools.win/tools/remove-duplicate-lines/,remove-duplicate-lines,zh-TW,text,remove|remove-duplicate-lines|remove-duplicate-lines|cleaned-output|remove-duplicate-lines|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-13T19:00:17Z,https://funnytools.win/tools/remove-duplicate-lines/,https://funnytools.win/tools/remove-duplicate-lines/,SELF_MATCH,48,1,,,,,3,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=hD-fEm5nCaYuNXSxM7h6aQ&utm_medium=link&utm_source=api
https://funnytools.win/tools/remove-empty-lines/,remove-empty-lines,zh-TW,text,remove|remove-empty-lines|remove-empty-lines|cleaned-output|remove-empty-lines|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-20T12:07:30Z,https://funnytools.win/tools/remove-empty-lines/,https://funnytools.win/tools/remove-empty-lines/,SELF_MATCH,51,1,,,,,3,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=jIh1KfQNnaLZgKt-ZgTZ8A&utm_medium=link&utm_source=api
https://funnytools.win/tools/rotate-pdf/,rotate-pdf,zh-TW,pdf,transform|rotate-pdf|rotate-pdf|transformed-output|rotate-pdf|general,Unknown,no,unknown,unknown,Google 無法辨識的網址,,,,GOOGLE_CANONICAL_ABSENT,49,1,,,,,0,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=qPbIUo88WP7yfvPrNzlJCg&utm_medium=link&utm_source=api
https://funnytools.win/tools/savings-goal/,savings-goal,zh-TW,money,use|savings-goal|savings-goal|tool-result|savings-goal|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-21T14:35:49Z,https://funnytools.win/tools/savings-goal/,https://funnytools.win/tools/savings-goal/,SELF_MATCH,47,1,,,,,3,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=_qansdPxEKnn4DInRnr29Q&utm_medium=link&utm_source=api
https://funnytools.win/tools/seating-chart/,seating-chart,zh-TW,study,use|seating-chart|seating-chart|tool-result|seating-chart|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-18T23:10:18Z,https://funnytools.win/tools/seating-chart/,https://funnytools.win/tools/seating-chart/,SELF_MATCH,52,1,,0,1,64,2,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=j2ch9C4Lz4kElH06fzRa2w&utm_medium=link&utm_source=api
https://funnytools.win/tools/sketchpad/,sketchpad,zh-TW,draw,create|sketchpad|sketchpad|created-artifact|sketchpad|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-19T16:33:56Z,https://funnytools.win/tools/sketchpad/,https://funnytools.win/tools/sketchpad/,SELF_MATCH,49,1,,,,,4,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=J9p11a52zQ_usIuFB8p4Vg&utm_medium=link&utm_source=api
https://funnytools.win/tools/sort-lines/,sort-lines,zh-TW,text,sort|sort-lines|sort-lines|sorted-output|sort-lines|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-13T03:57:13Z,https://funnytools.win/tools/sort-lines/,https://funnytools.win/tools/sort-lines/,SELF_MATCH,52,1,,,,,3,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=fuBfbshkWeXo3-HDjG879A&utm_medium=link&utm_source=api
https://funnytools.win/tools/split-pdf/,split-pdf,zh-TW,pdf,split|pdf|pdf-files|separate-documents|pdf-document-assembly|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-21T04:41:56Z,https://funnytools.win/tools/split-pdf/,https://funnytools.win/tools/split-pdf/,SELF_MATCH,53,1,,,,,2,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=bxDAvG1faZnklP17dPfzUw&utm_medium=link&utm_source=api
https://funnytools.win/tools/spss-result-interpreter/,spss-result-interpreter,zh-TW,statistics,interpret|spss-result-interpreter|spss-result-interpreter|interpreted-result|spss-result-interpreter|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-18T09:19:35Z,https://funnytools.win/tools/spss-result-interpreter/,https://funnytools.win/tools/spss-result-interpreter/,SELF_MATCH,51,1,,,,,1,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=zKTKYktlFRD97StNMzxO1g&utm_medium=link&utm_source=api
https://funnytools.win/tools/standard-deviation/,standard-deviation,zh-TW,statistics,calculate|raw-scores|summary-statistics|mean-variance-standard-deviation|descriptive-statistics|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-20T20:15:42Z,https://funnytools.win/tools/standard-deviation/,https://funnytools.win/tools/standard-deviation/,SELF_MATCH,52,1,,,,,1,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=8tAjgKIyissZHgtJHN5h5g&utm_medium=link&utm_source=api
https://funnytools.win/tools/stopwatch/,stopwatch,zh-TW,time,use|stopwatch|stopwatch|tool-result|stopwatch|general,Unknown,no,unknown,unknown,Google 無法辨識的網址,,,,GOOGLE_CANONICAL_ABSENT,51,1,,,,,0,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=VQzeuMmq7RooL2FfbG1IKg&utm_medium=link&utm_source=api
https://funnytools.win/tools/t-score-calculator/,t-score-calculator,zh-TW,statistics,calculate|z-score|standardized-score|t-score|score-standardization|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-17T00:34:35Z,https://funnytools.win/tools/t-score-calculator/,https://funnytools.win/tools/t-score-calculator/,SELF_MATCH,55,1,,,,,2,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=0NhP6GuzOkfXrLn-l86W3Q&utm_medium=link&utm_source=api
https://funnytools.win/tools/teacher-exam-score-converter/,teacher-exam-score-converter,zh-TW,statistics,calculate|teacher-exam-score-converter|teacher-exam-score-converter|calculated-result|teacher-exam-score-converter|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-23T04:23:41Z,https://funnytools.win/tools/teacher-exam-score-converter/,https://funnytools.win/tools/teacher-exam-score-converter/,SELF_MATCH,51,1,,,,,3,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=KcXTUuE8mZR6CTIRtc3E_Q&utm_medium=link&utm_source=api
https://funnytools.win/tools/this-or-that/,this-or-that,zh-TW,random,use|this-or-that|this-or-that|tool-result|this-or-that|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-18T10:34:36Z,https://funnytools.win/tools/this-or-that/,https://funnytools.win/tools/this-or-that/,SELF_MATCH,48,1,,,,,2,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=puIibQ9loCxh8I66JEneMw&utm_medium=link&utm_source=api
https://funnytools.win/tools/timestamp-converter/,timestamp-converter,zh-TW,time,use|timestamp-converter|timestamp-converter|tool-result|timestamp-converter|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-06T09:40:31Z,https://funnytools.win/tools/timestamp-converter/,https://funnytools.win/tools/timestamp-converter/,SELF_MATCH,49,1,,,,,2,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=OUcwZx4ARvcNVh0tc-toUQ&utm_medium=link&utm_source=api
https://funnytools.win/tools/url-encoder/,url-encoder,zh-TW,text,use|url-encoder|url-encoder|tool-result|url-encoder|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-21T16:53:29Z,https://funnytools.win/tools/url-encoder/,https://funnytools.win/tools/url-encoder/,SELF_MATCH,51,1,,,,,3,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=UvtNshwr_L733LESrwMZYA&utm_medium=link&utm_source=api
https://funnytools.win/tools/uuid-generator/,uuid-generator,zh-TW,random,generate|uuid|uuid|generated-result|uuid|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-10T14:49:25Z,https://funnytools.win/tools/uuid-generator/,https://funnytools.win/tools/uuid-generator/,SELF_MATCH,50,1,,,,,2,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=KcZe77KpUR1we2Rg6C9CIA&utm_medium=link&utm_source=api
https://funnytools.win/tools/webp-to-jpg/,webp-to-jpg,zh-TW,image,convert|webp|jpg|jpg-file|image-format-conversion|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-19T16:04:13Z,https://funnytools.win/tools/webp-to-jpg/,https://funnytools.win/tools/webp-to-jpg/,SELF_MATCH,48,1,,,,,2,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=kloR_bJ72SYqeDZB4ZmBMg&utm_medium=link&utm_source=api
https://funnytools.win/tools/weighted-average-calculator/,weighted-average-calculator,zh-TW,statistics,calculate|values-and-weights|weighted-result|weighted-average|weighted-calculation|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-08-21T12:46:52Z,https://funnytools.win/tools/weighted-average-calculator/,https://funnytools.win/tools/weighted-average-calculator/,SELF_MATCH,53,1,,,,,3,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=Cs3gU8kOrEiEIh0UYjX7Cw&utm_medium=link&utm_source=api
https://funnytools.win/tools/what-to-eat/,what-to-eat,zh-TW,random,convert|what|eat|eat-output|directional-conversion|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-09-09T06:54:43Z,https://funnytools.win/tools/what-to-eat/,https://funnytools.win/tools/what-to-eat/,SELF_MATCH,48,1,,,,,3,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=7f7Ksw70t8-Q5-ItiRW7WA&utm_medium=link&utm_source=api
https://funnytools.win/tools/word-counter/,word-counter,zh-TW,text,count|word-counter|word-counter|count|word-counter|general,Unknown,no,unknown,unknown,Google 無法辨識的網址,,,,GOOGLE_CANONICAL_ABSENT,53,1,,,,,0,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=5QcqsBu33mJt_hTUv8nbUg&utm_medium=link&utm_source=api
https://funnytools.win/tools/z-score-calculator/,z-score-calculator,zh-TW,statistics,calculate|score-and-distribution|standardized-score|z-score|score-standardization|general,Crawled Not Indexed,yes,yes,no,已檢索 - 目前尚未建立索引,2026-07-06T05:43:08Z,https://funnytools.win/tools/z-score-calculator/,https://funnytools.win/tools/z-score-calculator/,SELF_MATCH,51,1,,,,,3,0,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=q5BX2R-TlkiDrvaBjI8DBg&utm_medium=link&utm_source=api
