url,inspected_at,inspection_result_link,url_status,google_known,google_crawled,google_indexed,verdict,coverage_state,robots_txt_state,indexing_state,last_crawl_time,page_fetch_state,google_canonical,user_canonical,canonical_category,crawled_as,sitemap_count,sitemap_urls,referring_url_count,referring_urls,rich_results_available,api_error,api_status,last_crawl_age_days,crawl_recency_bucket,weak_discovery_support
https://funnytools.win/fr/outils/generateur-mot-de-passe-securise/,2026-09-13T08:30:10.554Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=rPphMMAkVjI-l5O556lwgw&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google ne reconnaît pas cette URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/fr/outils/generateur-nombres-aleatoires/,2026-09-13T08:30:14.686Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=pu2vDXm4GZtgMQujJID_Cw&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,"Explorée, actuellement non indexée",ALLOWED,INDEXING_ALLOWED,2026-08-01T15:44:04Z,SUCCESSFUL,https://funnytools.win/fr/outils/generateur-nombres-aleatoires/,https://funnytools.win/fr/outils/generateur-nombres-aleatoires/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/tools/random-number-picker/; https://funnytools.win/en/tools/random-number-picker/,UNKNOWN,,200,42,>30 days,no
https://funnytools.win/fr/outils/generateur-uuid-v4/,2026-09-13T08:30:15.712Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=WOoORnD1sAgJ4Va4D8_pfg&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google ne reconnaît pas cette URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/fr/outils/lancer-des-en-ligne/,2026-09-13T08:30:17.923Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=uCNsGdK81JvyXYA29oGghA&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,"Explorée, actuellement non indexée",ALLOWED,INDEXING_ALLOWED,2026-08-17T03:19:31Z,SUCCESSFUL,https://funnytools.win/fr/outils/lancer-des-en-ligne/,https://funnytools.win/fr/outils/lancer-des-en-ligne/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/es/herramientas/tirar-dados-online/; https://funnytools.win/en/tools/dice-roller/,UNKNOWN,,200,27,15–30 days,no
https://funnytools.win/fr/outils/minuteur-en-ligne/,2026-09-13T08:30:22.070Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=0YYoS3vm2TRUj3Hyh2CQkA&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google ne reconnaît pas cette URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/fr/outils/minuteur-pomodoro/,2026-09-13T08:30:22.625Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=RDUYUXIBOeJ_KIhU5ffGGg&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google ne reconnaît pas cette URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/fr/outils/plan-de-classe-en-ligne/,2026-09-13T08:30:24.868Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=Ke6Kmb72renl5uKbiinR3A&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google ne reconnaît pas cette URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/fr/outils/quoi-manger-ce-soir/,2026-09-13T08:30:29.029Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=joaxecS9ffWbVXvtrLKpzg&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google ne reconnaît pas cette URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/fr/outils/rappel-pause-ecran/,2026-09-13T08:30:30.044Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=UU5hFFznOPN4-ScOOxOiig&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,"Explorée, actuellement non indexée",ALLOWED,INDEXING_ALLOWED,2026-08-03T02:43:13Z,SUCCESSFUL,https://funnytools.win/fr/outils/rappel-pause-ecran/,https://funnytools.win/fr/outils/rappel-pause-ecran/,SELF_MATCH,MOBILE,0,,1,https://funnytools.win/tools/break-reminder/,UNKNOWN,,200,41,>30 days,no
https://funnytools.win/fr/outils/recadrer-image/,2026-09-13T08:30:31.831Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=TH_Pdw30F-VVfEdzsZE9Ig&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google ne reconnaît pas cette URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/fr/outils/redimensionner-image/,2026-09-13T08:30:35.957Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=Or0JOi1wskLi-Momq39knQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google ne reconnaît pas cette URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/fr/outils/reorganiser-pages-pdf/,2026-09-13T08:30:36.874Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=R0kWIJd1dR6lbki6yJimcA&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,"Explorée, actuellement non indexée",ALLOWED,INDEXING_ALLOWED,2026-08-17T04:08:24Z,SUCCESSFUL,https://funnytools.win/fr/outils/reorganiser-pages-pdf/,https://funnytools.win/fr/outils/reorganiser-pages-pdf/,SELF_MATCH,MOBILE,0,,1,https://funnytools.win/en/tools/pdf-page-reorder/,UNKNOWN,,200,27,15–30 days,no
https://funnytools.win/fr/outils/roue-aleatoire/,2026-09-13T08:30:39.094Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=QW7s7Do-QizW-ISFQG_cvA&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google ne reconnaît pas cette URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/fr/outils/supprimer-lignes-doublons/,2026-09-13T08:30:42.897Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=f79wy5_h2kD0ubxB_0QdXQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google ne reconnaît pas cette URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/fr/outils/supprimer-lignes-vides/,2026-09-13T08:30:44.014Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=QDS39iGynFT2XWZz4qIqTQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google ne reconnaît pas cette URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/fr/outils/supprimer-pages-pdf/,2026-09-13T08:30:46.259Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=lARFEpEsK11Pim-5fgvASA&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,"Explorée, actuellement non indexée",ALLOWED,INDEXING_ALLOWED,2026-08-25T11:40:44Z,SUCCESSFUL,https://funnytools.win/fr/outils/supprimer-pages-pdf/,https://funnytools.win/fr/outils/supprimer-pages-pdf/,SELF_MATCH,MOBILE,0,,1,https://funnytools.win/tools/delete-pdf-pages/,UNKNOWN,,200,18,15–30 days,no
https://funnytools.win/fr/outils/tableau-blanc-dessin-en-ligne/,2026-09-13T08:30:49.840Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=mRAWJT5e1OzEG3WRJ38Iug&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,"Explorée, actuellement non indexée",ALLOWED,INDEXING_ALLOWED,2026-08-01T14:51:30Z,SUCCESSFUL,https://funnytools.win/fr/outils/tableau-blanc-dessin-en-ligne/,https://funnytools.win/fr/outils/tableau-blanc-dessin-en-ligne/,SELF_MATCH,MOBILE,0,,1,https://funnytools.win/es/herramientas/pizarra-dibujo-online/,UNKNOWN,,200,42,>30 days,no
https://funnytools.win/fr/outils/tirage-au-sort-eleves/,2026-09-13T08:30:51.170Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=hnrI16RgWj9bcLL1O2M0Eg&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google ne reconnaît pas cette URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/fr/outils/tirage-au-sort-noms/,2026-09-13T08:30:53.183Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=_ZobDNsyM0YAAZP1Zq_xQw&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,"Explorée, actuellement non indexée",ALLOWED,INDEXING_ALLOWED,2026-08-03T18:11:28Z,SUCCESSFUL,https://funnytools.win/fr/outils/tirage-au-sort-noms/,https://funnytools.win/fr/outils/tirage-au-sort-noms/,SELF_MATCH,MOBILE,0,,2,https://funnytools.win/es/herramientas/sorteo-nombres-aleatorio/; https://funnytools.win/en/tools/random-name-picker/,UNKNOWN,,200,40,>30 days,no
https://funnytools.win/fr/outils/trier-lignes-texte/,2026-09-13T08:30:56.805Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=1Qq20C5xV1ZmR99Usp7ISQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google ne reconnaît pas cette URL,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/,2026-09-13T08:30:58.070Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=kUhkb2CADLzHiatS4j0P4Q&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,已檢索 - 目前尚未建立索引,ALLOWED,INDEXING_ALLOWED,2026-08-13T19:25:23Z,SUCCESSFUL,https://funnytools.win/guides/,https://funnytools.win/guides/,SELF_MATCH,MOBILE,0,,1,https://funnytools.win/,UNKNOWN,,200,30,15–30 days,no
https://funnytools.win/guides/2d-cad-drawing-board-workflow-guide/,2026-09-13T08:31:00.328Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=9UGCzItiv5_djDomUrB9JQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/a4-vs-us-letter-printing-guide/,2026-09-13T08:31:03.866Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=TckNfaTCos8lXSSX4Xiw5Q&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/age-calculator-school-cutoff-guide/,2026-09-13T08:31:05.182Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=TAG6XnZxGFKNoCutgt3gDw&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/anova-apa-format-guide/,2026-09-13T08:31:07.539Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=kUEhbAaA01EgXDx1o3AOTg&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/anova-post-hoc-tukey-bonferroni/,2026-09-13T08:31:11.080Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=3l75gx0MX2T4erxKbHQOWA&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/bar-chart-school-report-guide/,2026-09-13T08:31:12.166Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=YuGICOJZonE6wGmTlDT7Kg&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/barcode-printing-quiet-zone-svg-guide/,2026-09-13T08:31:14.486Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=Q2pQ632vfU8oqPdtiCnkYw&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/base64-utf8-unicode-guide/,2026-09-13T08:31:18.236Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=rJHAP4QtiKarTNXuvmwksw&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/break-reminder-work-interval-guide/,2026-09-13T08:31:19.373Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=64P9oi1U2t6xv6euygzA5g&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/business-days-calendar-days-guide/,2026-09-13T08:31:21.669Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=-XHtynl56d9eSxXBYGGNdA&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/cad-grid-snap-orthogonal-guide/,2026-09-13T08:31:25.670Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=rdapVgIt-nLi8_wN6MXUUQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/camelcase-snake-case-kebab-case-guide/,2026-09-13T08:31:26.766Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=PHl5ZgoPHWdEHwRCt0o4Vg&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/chart-flowchart-alt-text-accessibility/,2026-09-13T08:31:29.034Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=EvOIPlqPZ9oXJrqiNR7piA&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/chart-or-flowchart-selection-guide/,2026-09-13T08:31:32.813Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=Wy6e3P5bILznkm7FMtBbYQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/chinese-english-mixed-word-count-guide/,2026-09-13T08:31:34.567Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=hwlsNtHJxQj5A8LM_PLfAQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/classroom-group-roles-rotation-guide/,2026-09-13T08:31:36.101Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=aitKY9-v_ukMbq6orrGxqQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/classroom-lottery-tool-guide/,2026-09-13T08:31:40.028Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=R1GUtNLdM8rWm3aKdAsLvQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/classroom-random-group-absent-student-repair-guide/,2026-09-13T08:31:41.870Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=v15Oyvo7Mpo5Y61fPpT33A&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/classroom-random-group-guide/,2026-09-13T08:31:43.507Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=5RHsoclOSIMugvKvEUtNyg&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,已檢索 - 目前尚未建立索引,ALLOWED,INDEXING_ALLOWED,2026-07-16T22:00:11Z,SUCCESSFUL,https://funnytools.win/guides/classroom-random-group-guide/,https://funnytools.win/guides/classroom-random-group-guide/,SELF_MATCH,MOBILE,0,,1,https://funnytools.win/,UNKNOWN,,200,58,>30 days,no
https://funnytools.win/guides/classroom-random-group-materials-handoff-guide/,2026-09-13T08:31:47.572Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=fDySpuy2XzmFRy9jCfQqyA&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/classroom-random-group-no-repeat-guide/,2026-09-13T08:31:48.794Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=286G6Zkryhzh0PLHIEHaMg&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/classroom-random-group-seat-transition-guide/,2026-09-13T08:31:50.527Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=vycbWeOUBCx4amFVA4QsIA&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/classroom-random-group-shareable-result-guide/,2026-09-13T08:31:54.594Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=EZpPx8PE1_eEHV2LbIBJWg&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/classroom-random-group-size-balance-guide/,2026-09-13T08:31:56.074Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=aSYHPuZJIzFrmiRJwpP5gA&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/classroom-random-picker-guide/,2026-09-13T08:31:57.679Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=qnQWQqJv4LHUReA1PTYXrQ&utm_medium=link&utm_source=api,Unknown,no,unknown,unknown,NEUTRAL,Google 無法辨識的網址,ROBOTS_TXT_STATE_UNSPECIFIED,INDEXING_STATE_UNSPECIFIED,,PAGE_FETCH_STATE_UNSPECIFIED,,,GOOGLE_CANONICAL_ABSENT,,0,,0,,UNKNOWN,,200,,never crawled,candidate only; compare with local internal links
https://funnytools.win/guides/classroom-timer-guide/,2026-09-13T08:32:01.787Z,https://search.google.com/search-console/inspect?resource_id=sc-domain:funnytools.win&id=FKzwD0PC1q-YowjJjsvJyQ&utm_medium=link&utm_source=api,Crawled Not Indexed,yes,yes,no,NEUTRAL,已檢索 - 目前尚未建立索引,ALLOWED,INDEXING_ALLOWED,2026-08-08T08:50:59Z,SUCCESSFUL,https://funnytools.win/guides/classroom-timer-guide/,https://funnytools.win/guides/classroom-timer-guide/,SELF_MATCH,MOBILE,0,,1,https://funnytools.win/,UNKNOWN,,200,35,>30 days,no
